Year,Month,Day,Three-hourly observation time(UTC),Temperature(¡æ),Pressure(hPa),Wind Speed(m/s),Wind Direction,Relative Humidity(%)
1984,10,29,0,NA,NA,NA,NA,NA
1984,10,29,3,-38.38,694.4,4.4,NA,NA
1984,10,29,6,NA,NA,NA,NA,NA
1984,10,29,9,-35.11,692.3,3.5,NA,NA
1984,10,29,12,-39.48,691,4.4,NA,NA
1984,10,29,15,NA,NA,NA,NA,NA
1984,10,29,18,NA,688.9,5.1,NA,NA
1984,10,29,21,NA,NA,NA,NA,NA
1984,10,30,0,-49.98,687.7,7.3,NA,NA
1984,10,30,3,NA,686.8,10.3,169,NA
1984,10,30,6,NA,NA,NA,NA,NA
1984,10,30,9,-41.02,686.3,7.5,169,NA
1984,10,30,12,NA,686,6.6,180,NA
1984,10,30,15,NA,685.4,6.9,175,NA
1984,10,30,18,NA,684.7,7.1,169,NA
1984,10,30,21,NA,NA,NA,NA,NA
1984,10,31,0,-48.92,683.2,9.7,169,NA
1984,10,31,3,NA,681.7,12.5,169,NA
1984,10,31,6,-44.28,681.1,13.4,175,NA
1984,10,31,9,-43.58,680.8,13.3,169,NA
1984,10,31,12,NA,NA,NA,NA,NA
1984,10,31,15,NA,679.9,10.9,158,NA
1984,10,31,18,-51.85,679.9,9.25,166,NA
1984,10,31,21,-52.19,680,10.8,163,NA
1984,11,1,0,NA,NA,NA,NA,NA
1984,11,1,3,NA,NA,NA,NA,NA
1984,11,1,6,NA,682.1,11.7,135,NA
1984,11,1,9,NA,NA,NA,NA,NA
1984,11,1,12,-44.69,684.7,8.8,146,NA
1984,11,1,15,NA,685.5,8.8,146,NA
1984,11,1,18,NA,686.55,7.9,143.5,NA
1984,11,1,21,-49.72,687.8,7.6,146,NA
1984,11,2,0,NA,688.7,7.3,141,NA
1984,11,2,3,NA,NA,NA,NA,NA
1984,11,2,6,NA,690.5,6.8,146,NA
1984,11,2,9,-35.74,691.5,6.1,146,NA
1984,11,2,12,NA,692.7,6.5,146,NA
1984,11,2,15,NA,693,5.9,135,NA
1984,11,2,18,NA,693.7,5.45,143.5,NA
1984,11,2,21,-47.43,694.4,5.8,146,NA
1984,11,3,0,NA,694.5,4.9,146,NA
1984,11,3,3,NA,NA,NA,NA,NA
1984,11,3,6,NA,693.9,3.6,163,NA
1984,11,3,9,NA,NA,NA,NA,NA
1984,11,3,12,NA,691.8,2.8,158,NA
1984,11,3,15,NA,690.8,2.9,180,NA
1984,11,3,18,NA,689.4,2.9,214,NA
1984,11,3,21,-47.26,687.3,3.8,214,NA
1984,11,4,0,NA,NA,NA,NA,NA
1984,11,4,3,NA,684.2,6.5,197,NA
1984,11,4,6,-40,682.4,8,186,NA
1984,11,4,9,-40.39,681,7.2,175,NA
1984,11,4,12,NA,678.9,7.2,163,NA
1984,11,4,15,NA,NA,NA,NA,NA
1984,11,4,18,NA,675.5,8.2,163,NA
1984,11,4,21,-51.33,673.7,7.9,163,NA
1984,11,5,0,-48.65,672.4,8.1,163,NA
1984,11,5,3,NA,670.5,9.8,175,NA
1984,11,5,6,-43.73,669.1,10.6,163,NA
