Year,Month,Day,Three-hourly observation time(UTC),Temperature(¡æ),Pressure(hPa),Wind Speed(m/s),Wind Direction,Relative Humidity(%)
2005,1,17,0,NA,NA,NA,NA,NA
2005,1,17,3,NA,NA,NA,NA,NA
2005,1,17,6,NA,NA,NA,NA,NA
2005,1,17,9,NA,NA,NA,NA,NA
2005,1,17,12,-22.54,584.4,NA,NA,20
2005,1,17,15,NA,584.2,NA,NA,30
2005,1,17,18,NA,584.2,0.6,NA,54
2005,1,17,21,NA,NA,NA,NA,NA
2005,1,18,0,-33.1,584.2,NA,NA,48
2005,1,18,3,-29.18,583.6,NA,NA,32
2005,1,18,6,NA,583.4,0.5,NA,32
2005,1,18,9,NA,NA,NA,NA,NA
2005,1,18,12,NA,NA,NA,NA,NA
2005,1,18,15,NA,582.8,0.2,NA,32
2005,1,18,18,NA,582.2,0.8,NA,NA
2005,1,18,21,NA,582.2,0.9,NA,58
2005,1,19,0,NA,NA,NA,NA,NA
2005,1,19,3,-35.06,581.6,NA,NA,NA
2005,1,19,6,-32.3,581.6,2.4,NA,38
2005,1,19,9,-30.88,581.8,2.4,NA,42
2005,1,19,12,NA,NA,NA,NA,NA
2005,1,19,15,NA,NA,NA,NA,NA
2005,1,19,18,-35.46,581.6,NA,186,NA
2005,1,19,21,-38.76,581.8,NA,180,54
2005,1,20,0,NA,581.8,0.3,174,40
2005,1,20,3,NA,NA,NA,NA,NA
2005,1,20,6,NA,NA,NA,NA,NA
2005,1,20,9,NA,582,1.2,168,34
2005,1,20,12,NA,582.2,0.3,174,28
2005,1,20,15,NA,NA,NA,NA,NA
2005,1,20,18,-37.44,582.2,NA,168,46
2005,1,20,21,-40.04,582.4,NA,162,NA
2005,1,21,0,-39.1,582.4,NA,156,38
2005,1,21,3,-35.38,582.2,NA,150,28
2005,1,21,6,NA,582,2.1,144,34
2005,1,21,9,NA,582,NA,144,26
2005,1,21,12,-29.14,581.8,NA,156,26
2005,1,21,15,NA,NA,NA,NA,NA
2005,1,21,18,NA,NA,NA,NA,NA
2005,1,21,21,-35.14,581.8,NA,150,NA
2005,1,22,0,-32.74,582,NA,138,32
2005,1,22,3,-30.82,582,NA,168,24
2005,1,22,6,NA,582,NA,168,16
2005,1,22,9,NA,582,NA,186,18
2005,1,22,12,-26.02,582,NA,252,26
2005,1,22,15,NA,582,NA,198,28
2005,1,22,18,NA,582,NA,174,56
