Year,Month,Day,Three-hourly observation time(UTC),Temperature(¡æ),Pressure(hPa),Wind Speed(m/s),Wind Direction,Relative Humidity(%)
2008,1,1,0,-22.36,703,8.4,24,56
2008,1,1,3,-19.3,703,8.2,12,50
2008,1,1,6,-18.8,703.2,10.2,6,48
2008,1,1,9,-18.6,703.2,8,6,46
2008,1,1,12,NA,NA,NA,NA,NA
2008,1,1,15,NA,NA,NA,NA,NA
2008,1,1,18,NA,NA,NA,NA,NA
2008,1,1,21,NA,NA,NA,NA,NA
2008,1,2,0,-22.24,704,7.8,18,64
2008,1,2,3,-21.08,704,8.5,12,56
2008,1,2,6,-19.14,704.4,9.2,NA,52
2008,1,2,9,-18.04,704.6,8.1,348,44
2008,1,2,12,-18.14,704.8,5.8,354,48
2008,1,2,15,-20.62,704.4,5,24,56
2008,1,2,18,NA,703.8,6.5,36,60
2008,1,2,21,-25.28,703.4,7.8,36,62
2008,1,3,0,-23,703.4,8.4,30,64
2008,1,3,3,-22.64,703.4,11.8,12,58
2008,1,3,6,-21.36,704,12.2,6,56
2008,1,3,9,NA,NA,NA,NA,NA
2008,1,3,12,-18.72,705.2,7.8,348,56
2008,1,3,15,NA,NA,NA,NA,NA
2008,1,3,18,NA,NA,NA,NA,NA
2008,1,3,21,NA,706.6,0,NA,64
2008,1,4,0,-24,706.4,NA,30,56
2008,1,4,3,-21.56,705.8,NA,18,50
2008,1,4,6,NA,NA,NA,NA,NA
2008,1,4,9,-19.16,704.8,9.2,12,46
2008,1,4,12,-18.74,704.2,9.5,6,54
2008,1,4,15,-20.34,703.8,7,12,56
2008,1,4,18,-23.6,703.6,8,18,62
2008,1,4,21,-25.3,703.6,9.1,NA,62
2008,1,5,0,-25.16,703.6,9.4,NA,60
2008,1,5,3,-23.36,703.6,10.9,NA,52
2008,1,5,6,NA,NA,NA,NA,NA
2008,1,5,9,-17.92,704.8,10.2,360,48
2008,1,5,12,-17.72,705.6,8.8,360,54
2008,1,5,15,-18.66,706.2,8.1,NA,56
2008,1,5,18,NA,708,6.8,12,64
2008,1,5,21,NA,709.2,8.6,12,62
2008,1,6,0,-24.92,710.6,8.2,18,62
2008,1,6,3,-23.08,711.4,8.1,12,50
2008,1,6,6,-21.12,711.4,9.7,18,52
2008,1,6,9,-18.88,712.4,8.7,6,44
2008,1,6,12,-18.94,712.8,7.7,NA,46
2008,1,6,15,-20.64,712.8,3.8,6,50
2008,1,6,18,-23.92,712.6,4.1,30,58
2008,1,6,21,NA,712.8,6.4,30,56
2008,1,7,0,-26.14,712.4,7,24,54
2008,1,7,3,-23.18,711.6,7.3,18,46
2008,1,7,6,NA,NA,NA,NA,NA
2008,1,7,9,NA,NA,NA,NA,NA
2008,1,7,12,-19.16,709.4,6.9,354,44
2008,1,7,15,NA,NA,NA,NA,NA
2008,1,7,18,NA,NA,NA,NA,NA
2008,1,7,21,NA,NA,NA,NA,NA
2008,1,8,0,-26.2,706,6.4,12,58
2008,1,8,3,-23.5,704.4,6.9,6,50
2008,1,8,6,-21.56,703.6,5.9,342,52
2008,1,8,9,NA,NA,NA,NA,NA
2008,1,8,12,-20.24,702.6,4,312,50
2008,1,8,15,NA,NA,NA,NA,NA
2008,1,8,18,NA,NA,NA,NA,NA
2008,1,8,21,NA,NA,NA,NA,NA
2008,1,9,0,NA,703.8,0,NA,62
2008,1,9,3,NA,NA,NA,NA,NA
2008,1,9,6,-20.56,705.4,6.2,348,46
2008,1,9,9,-20.1,706.8,5.7,318,42
2008,1,9,12,-20.26,707.2,5.4,354,44
2008,1,9,15,NA,NA,NA,NA,NA
2008,1,9,18,NA,NA,NA,NA,NA
2008,1,9,21,NA,NA,NA,NA,NA
2008,1,10,0,-23.66,708.6,5.6,12,58
2008,1,10,3,-22.1,708.2,9.6,NA,60
2008,1,10,6,-21.74,708.4,10.3,360,56
2008,1,10,9,-21,708.2,10.5,6,52
2008,1,10,12,-20.82,707.8,9.4,12,54
2008,1,10,15,-21.5,707.4,8,12,56
2008,1,10,18,-25.72,707.4,8.3,24,62
2008,1,10,21,NA,707.6,8.8,24,60
2008,1,11,0,-26.66,707.8,10.7,24,62
2008,1,11,3,-24.14,707.8,11.8,18,58
2008,1,11,6,NA,708.6,12.7,12,56
2008,1,11,9,-19.64,709.4,11,12,54
2008,1,11,12,-18.96,709.8,10,6,56
2008,1,11,15,-19.86,710.2,8.1,12,60
2008,1,11,18,NA,710.6,7,30,62
2008,1,11,21,NA,711,8.6,30,58
2008,1,12,0,-25.42,710.8,10.2,30,60
